#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Danger X4 (Japan) (Alt 1);Danger X4 (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Danger X4 (Japan) (Alt 2);Danger X4 (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
David II (Japan);David II (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Dawn Patrol (Japan);Dawn Patrol (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Decathlon (Japan);Decathlon (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Decathlon (Japan) (Alt 1);Decathlon (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Deep Dungeon (Japan);Deep Dungeon (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Deep Dungeon II (Japan);Deep Dungeon II (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Demon Crystal, The (Japan);Demon Crystal, The (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Demonia I (Europe);Demonia I (Europe);Microsoft MSX;;;;;;;;;0;;;;;
Designer's Pencil, The (Europe) (Program);Designer's Pencil, The (Europe) (Program);Microsoft MSX;;;;;;;;;0;;;;;
Devil's Heaven (Japan);Devil's Heaven (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Dig Dug (Japan);Dig Dug (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Dig Dug (Japan) (Alt 1);Dig Dug (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Digital Devil Monogatari Megami Tensei (Japan);Digital Devil Monogatari Megami Tensei (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Digital Devil Monogatari Megami Tensei (Japan) (Alt 1);Digital Devil Monogatari Megami Tensei (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Dip Dip (Spain);Dip Dip (Spain);Microsoft MSX;;;;;;;;;0;;;;;
Doki Doki Penguin Land (Japan);Doki Doki Penguin Land (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Doki Doki Penguin Land (Japan) (Alt 1);Doki Doki Penguin Land (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Doordoor (Japan);Doordoor (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Dorodon (Japan);Dorodon (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Double Dragon (Korea) (Unl);Double Dragon (Korea) (Unl);Microsoft MSX;;;;;;;;;0;;;;;
Dr. Copy (Japan);Dr. Copy (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Dragon Attack (Japan);Dragon Attack (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Dragon Attack (Japan) (Alt 1);Dragon Attack (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Dragon Quest (Japan);Dragon Quest (Japan);Microsoft MSX;;;;;;;;;0;;;;;
