#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
FIFA 98 - Road to World Cup (Europe);FIFA 98 - Road to World Cup (Europe);Super Nintendo Entertainment System;;1998;EA Sports;Sports/Soccer;;;;;0;;;;;
FIFA International Soccer (USA);FIFA International Soccer (USA);Super Nintendo Entertainment System;;1994;Victor Interactive Software;Sports/Soccer;;;;;0;;;;;
FIFA Soccer 96 (USA);FIFA Soccer 96 (USA);Super Nintendo Entertainment System;;1995;EA Sports;Sports/Soccer;;;;;0;;;;;
FIFA Soccer 97 - Gold Edition (USA);FIFA Soccer 97 - Gold Edition (USA);Super Nintendo Entertainment System;;1996;EA Sports;Sports/Soccer;;;;;0;;;;;
Faceball 2000 (USA);Faceball 2000 (USA);Super Nintendo Entertainment System;;1992;Bullet Proof Software;Action;;;;;0;;;;;
Family Dog (USA);Family Dog (USA);Super Nintendo Entertainment System;;1993;Malibu;Platform;;;;;0;;;;;
Family Feud (USA);Family Feud (USA);Super Nintendo Entertainment System;;1993;GameTek;Quiz;;;;;0;;;;;
Fatal Fury (USA);Fatal Fury (USA);Super Nintendo Entertainment System;;1993;Takara;Fighter;;;;;0;;;;;
Fatal Fury 2 (USA);Fatal Fury 2 (USA);Super Nintendo Entertainment System;;1994;Takuyo;Fighter;;;;;0;;;;;
Fatal Fury Special (USA);Fatal Fury Special (USA);Super Nintendo Entertainment System;;1995;Takuyo;Fighter;;;;;0;;;;;
Fighter's History (USA);Fighter's History (USA);Super Nintendo Entertainment System;;1994;Data East;Fighter;;;;;0;;;;;
Final Fantasy - Mystic Quest (USA);Final Fantasy - Mystic Quest (USA);Super Nintendo Entertainment System;;1992;SquareSoft;Role-Playing;;;;;0;;;;;
Final Fantasy II (USA);Final Fantasy II (USA);Super Nintendo Entertainment System;;1991;SquareSoft;Role-Playing;;;;;0;;;;;
Final Fantasy III (USA);Final Fantasy III (USA);Super Nintendo Entertainment System;;1994;SquareSoft;Role-Playing;;;;;0;;;;;
Final Fight (USA);Final Fight (USA);Super Nintendo Entertainment System;;1991;Capcom;Fighter;;;;;0;;;;;
Final Fight 2 (USA);Final Fight 2 (USA);Super Nintendo Entertainment System;;1993;Capcom;Fighter;;;;;0;;;;;
Final Fight 3 (USA);Final Fight 3 (USA);Super Nintendo Entertainment System;;1995;Capcom;Fighter;;;;;0;;;;;
Final Fight Guy (USA);Final Fight Guy (USA);Super Nintendo Entertainment System;;1992;Capcom;Fighter;;;;;0;;;;;
Fire Striker (USA);Fire Striker (USA);Super Nintendo Entertainment System;;1994;DTMC;Action;;;;;0;;;;;
Firemen, The (Europe);Firemen, The (Europe);Super Nintendo Entertainment System;;1994;Human Entertainment;Adventure;;;;;0;;;;;
Firepower 2000 (USA);Firepower 2000 (USA);Super Nintendo Entertainment System;;1992;Sun Soft;Action;;;;;0;;;;;
First Samurai (USA);First Samurai (USA);Super Nintendo Entertainment System;;1993;Kemco;Action;;;;;0;;;;;
Flashback - The Quest for Identity (USA);Flashback - The Quest for Identity (USA);Super Nintendo Entertainment System;;1993;U.S. Gold;Platform;;;;;0;;;;;
Flintstones, The (USA);Flintstones, The (USA);Super Nintendo Entertainment System;;1995;Ocean;Platform;;;;;0;;;;;
Flintstones, The - The Treasure of Sierra Madrock (USA);Flintstones, The - The Treasure of Sierra Madrock (USA);Super Nintendo Entertainment System;;1994;Taito;Platform;;;;;0;;;;;
Football Fury (USA);Football Fury (USA);Super Nintendo Entertainment System;;1993;American Sammy;Sports/Football;;;;;0;;;;;
Foreman For Real (USA);Foreman For Real (USA);Super Nintendo Entertainment System;;1995;Acclaim;Sports/Boxing;;;;;0;;;;;
Frank Thomas Big Hurt Baseball (USA);Frank Thomas Big Hurt Baseball (USA);Super Nintendo Entertainment System;;1995;Acclaim;Sports/Baseball;;;;;0;;;;;
Frantic Flea (USA);Frantic Flea (USA);Super Nintendo Entertainment System;;1996;GameTek;Action;;;;;0;;;;;
Frogger (USA);Frogger (USA);Super Nintendo Entertainment System;;1998;Majesco;Action;;;;;0;;;;;
Full Throttle - All-American Racing (USA);Full Throttle - All-American Racing (USA);Super Nintendo Entertainment System;;1995;Cybersoft;Driving;;;;;0;;;;;
Fun 'n Games (USA);Fun 'n Games (USA);Super Nintendo Entertainment System;;1994;Tradewest;Miscellaneous;;;;;0;;;;;
GP-1 (USA);GP-1 (USA);Super Nintendo Entertainment System;;1993;Atlus;Driving;;;;;0;;;;;
GP-1 - Part II (USA);GP-1 - Part II (USA);Super Nintendo Entertainment System;;1995;Atlus;Driving;;;;;0;;;;;
Gemfire (USA);Gemfire (USA);Super Nintendo Entertainment System;;1992;Koei;Strategy;;;;;0;;;;;
Genghis Khan II - Clan of the Gray Wolf (USA);Genghis Khan II - Clan of the Gray Wolf (USA);Super Nintendo Entertainment System;;1993;Koei;Strategy;;;;;0;;;;;
George Foreman's KO Boxing (USA);George Foreman's KO Boxing (USA);Super Nintendo Entertainment System;;1992;Acclaim;Sports/Boxing;;;;;0;;;;;
Ghoul Patrol (USA);Ghoul Patrol (USA);Super Nintendo Entertainment System;;1994;JVC Musical Industries, Inc.;Action;;;;;0;;;;;
Goal! (USA);Goal! (USA);Super Nintendo Entertainment System;;1992;Jaleco;Sports/Soccer;;;;;0;;;;;
Gods (USA);Gods (USA);Super Nintendo Entertainment System;;1992;Mindscape;Platform;;;;;0;;;;;
Goof Troop (USA);Goof Troop (USA);Super Nintendo Entertainment System;;1993;Capcom;Action;;;;;0;;;;;
Gradius III (USA);Gradius III (USA);Super Nintendo Entertainment System;;1991;Konami;Shooter;;;;;0;;;;;
Great Circus Mystery Starring Mickey & Minnie, The (USA);Great Circus Mystery Starring Mickey & Minnie, The (USA);Super Nintendo Entertainment System;;1994;Capcom;Platform;;;;;0;;;;;
Great Waldo Search, The (USA);Great Waldo Search, The (USA);Super Nintendo Entertainment System;;1993;THQ;Miscellaneous;;;;;0;;;;;
GunForce - Battle Fire Engulfed Terror Island (USA);GunForce - Battle Fire Engulfed Terror Island (USA);Super Nintendo Entertainment System;;1992;Irem;Shooter;;;;;0;;;;;
HAL's Hole in One Golf (USA);HAL's Hole in One Golf (USA);Super Nintendo Entertainment System;;1991;Hal;Sports/Golf;;;;;0;;;;;
Hagane - The Final Conflict (USA);Hagane - The Final Conflict (USA);Super Nintendo Entertainment System;;1994;Hudson;Platform;;;;;0;;;;;
Hammerlock Wrestling (USA);Hammerlock Wrestling (USA);Super Nintendo Entertainment System;;1994;Jaleco;Sports/Wrestling;;;;;0;;;;;
HardBall III (USA);HardBall III (USA);Super Nintendo Entertainment System;;1994;Accolade;Sports;;;;;0;;;;;
Harley's Humongous Adventure (USA);Harley's Humongous Adventure (USA);Super Nintendo Entertainment System;;1993;Hi Tech Expressions;Platform;;;;;0;;;;;
Harvest Moon (USA);Harvest Moon (USA);Super Nintendo Entertainment System;;1997;Natsume;Strategy;;;;;0;;;;;
Head-On Soccer (USA);Head-On Soccer (USA);Super Nintendo Entertainment System;;1995;U.S. Gold;Sports/Soccer;;;;;0;;;;;
Hebereke's Popoitto (Europe);Hebereke's Popoitto (Europe);Super Nintendo Entertainment System;;1995;SunSoft;Puzzle;;;;;0;;;;;
Hebereke's Popoon (Europe);Hebereke's Popoon (Europe);Super Nintendo Entertainment System;;1994;SunSoft;Puzzle;;;;;0;;;;;
Hit the Ice (USA);Hit the Ice (USA);Super Nintendo Entertainment System;;1993;Taito;Sports/Hockey;;;;;0;;;;;
Home Alone (USA);Home Alone (USA);Super Nintendo Entertainment System;;1991;THQ;Action;;;;;0;;;;;
Home Alone 2 - Lost in New York (USA);Home Alone 2 - Lost in New York (USA);Super Nintendo Entertainment System;;1992;THQ;Action;;;;;0;;;;;
Home Improvement (USA);Home Improvement (USA);Super Nintendo Entertainment System;;1994;Absolute Entertainment;Platform;;;;;0;;;;;
Hook (USA);Hook (USA);Super Nintendo Entertainment System;;1992;Sony Imagesoft;Platform;;;;;0;;;;;
Humans, The (Europe);Humans, The (Europe);Super Nintendo Entertainment System;;1993;GameTek;Puzzle;;;;;0;;;;;
Hungry Dinosaurs (Europe);Hungry Dinosaurs (Europe);Super Nintendo Entertainment System;;1995;Sun Soft;Puzzle;;;;;0;;;;;
Hunt for Red October, The (USA);Hunt for Red October, The (USA);Super Nintendo Entertainment System;;1993;Hi Tech Expressions;Shooter;;;;;0;;;;;
Hurricanes (USA);Hurricanes (USA);Super Nintendo Entertainment System;;1994;U.S. Gold;Platform;;;;;0;;;;;
Hyper V-Ball (USA);Hyper V-Ball (USA);Super Nintendo Entertainment System;;1993;Mc O'River;Sports;;;;;0;;;;;
HyperZone (USA);HyperZone (USA);Super Nintendo Entertainment System;;1991;Hal;Shooter;;;;;0;;;;;
Ignition Factor, The (USA);Ignition Factor, The (USA);Super Nintendo Entertainment System;;1995;Jaleco;Action;;;;;0;;;;;
Illusion of Gaia (USA);Illusion of Gaia (USA);Super Nintendo Entertainment System;;1994;Nintendo;Role-Playing;;;;;0;;;;;
Imperium (USA);Imperium (USA);Super Nintendo Entertainment System;;1992;Vic Tokai;Shooter;;;;;0;;;;;
Incantation (USA);Incantation (USA);Super Nintendo Entertainment System;;1996;Titus Software;Platform;;;;;0;;;;;
Incredible Crash Dummies, The (USA);Incredible Crash Dummies, The (USA);Super Nintendo Entertainment System;;1993;LJN Ltd.;Platform;;;;;0;;;;;
Incredible Hulk, The (USA);Incredible Hulk, The (USA);Super Nintendo Entertainment System;;1994;U.S. Gold;Platform;;;;;0;;;;;
Indiana Jones' Greatest Adventures (USA);Indiana Jones' Greatest Adventures (USA);Super Nintendo Entertainment System;;1994;JVC Digital Studios;Platform;;;;;0;;;;;
Inindo - Way of the Ninja (USA);Inindo - Way of the Ninja (USA);Super Nintendo Entertainment System;;1993;Koei;Role-Playing;;;;;0;;;;;
Inspector Gadget (USA);Inspector Gadget (USA);Super Nintendo Entertainment System;;1993;Hudson;Platform;;;;;0;;;;;
International Sensible Soccer - World Champions Limited Edition (Europe);International Sensible Soccer - World Champions Limited Edition (Europe);Super Nintendo Entertainment System;;1994;Sensible Software;Sports/Soccer;;;;;0;;;;;
International Superstar Soccer (USA);International Superstar Soccer (USA);Super Nintendo Entertainment System;;1995;Konami;Sports/Soccer;;;;;0;;;;;
International Superstar Soccer Deluxe (USA);International Superstar Soccer Deluxe (USA);Super Nintendo Entertainment System;;1995;Konami;Sports/Soccer;;;;;0;;;;;
International Tennis Tour (USA);International Tennis Tour (USA);Super Nintendo Entertainment System;;1993;Taito;Sports/Tennis;;;;;0;;;;;
Irem Skins Game, The (USA);Irem Skins Game, The (USA);Super Nintendo Entertainment System;;1992;Irem;Sports/Golf;;;;;0;;;;;
Itchy & Scratchy Game, The (USA);Itchy & Scratchy Game, The (USA);Super Nintendo Entertainment System;;1995;Acclaim;Action;;;;;0;;;;;
Izzy's Quest for the Olympic Rings (USA);Izzy's Quest for the Olympic Rings (USA);Super Nintendo Entertainment System;;1994;U.S. Gold;Platform;;;;;0;;;;;
J.R.R. Tolkien's The Lord of the Rings - Volume 1 (USA);J.R.R. Tolkien's The Lord of the Rings - Volume 1 (USA);Super Nintendo Entertainment System;;1994;Interplay;Role-Playing;;;;;0;;;;;
Jack Nicklaus Golf (USA);Jack Nicklaus Golf (USA);Super Nintendo Entertainment System;;1991;Tradewest;Sports/Golf;;;;;0;;;;;
James Bond Jr (USA);James Bond Jr (USA);Super Nintendo Entertainment System;;1992;THQ;Platform;;;;;0;;;;;
James Pond 3 - Operation Starfi5h (Europe);James Pond 3 - Operation Starfi5h (Europe);Super Nintendo Entertainment System;;1994;U.S. Gold;Platform;;;;;0;;;;;
Jammit (USA);Jammit (USA);Super Nintendo Entertainment System;;1994;GTE Entertainment;Sports/Basketball;;;;;0;;;;;
Jelly Boy (Europe);Jelly Boy (Europe);Super Nintendo Entertainment System;;1991;Ocean;Platform;;;;;0;;;;;
Jeopardy! (USA);Jeopardy! (USA);Super Nintendo Entertainment System;;1992;GameTek;Quiz;;;;;0;;;;;
Jeopardy! - Deluxe Edition (USA);Jeopardy! - Deluxe Edition (USA);Super Nintendo Entertainment System;;1993;GameTek;Quiz;;;;;0;;;;;
Jeopardy! - Sports Edition (USA);Jeopardy! - Sports Edition (USA);Super Nintendo Entertainment System;;1994;GameTek;Quiz;;;;;0;;;;;
Jetsons, The - Invasion of the Planet Pirates (USA);Jetsons, The - Invasion of the Planet Pirates (USA);Super Nintendo Entertainment System;;1994;Taito;Platform;;;;;0;;;;;
Jim Lee's WildC.A.T.S - Covert Action Teams (USA);Jim Lee's WildC.A.T.S - Covert Action Teams (USA);Super Nintendo Entertainment System;;1995;Playmates;Fighter;;;;;0;;;;;
Jim Power - The Lost Dimension in 3D (USA);Jim Power - The Lost Dimension in 3D (USA);Super Nintendo Entertainment System;;1993;ElectroBrain;Action;;;;;0;;;;;
Jimmy Connors Pro Tennis Tour (USA);Jimmy Connors Pro Tennis Tour (USA);Super Nintendo Entertainment System;;1994;Ubisoft;Sports/Tennis;;;;;0;;;;;
Jimmy Houston's Bass Tournament U.S.A. (USA);Jimmy Houston's Bass Tournament U.S.A. (USA);Super Nintendo Entertainment System;;1995;American Sammy;Sports;;;;;0;;;;;
Joe & Mac (USA);Joe & Mac (USA);Super Nintendo Entertainment System;;1992;Data East;Platform;;;;;0;;;;;
Joe & Mac 2 - Lost in the Tropics (USA);Joe & Mac 2 - Lost in the Tropics (USA);Super Nintendo Entertainment System;;1994;Data East;Platform;;;;;0;;;;;
John Madden Football '93 (USA);John Madden Football '93 (USA);Super Nintendo Entertainment System;;1992;Electronic Arts;Sports/Football;;;;;0;;;;;
John Madden Football (USA);John Madden Football (USA);Super Nintendo Entertainment System;;1991;Electronic Arts;Sports;;;;;0;;;;;
Judge Dredd (USA);Judge Dredd (USA);Super Nintendo Entertainment System;;1995;Acclaim;Platform;;;;;0;;;;;
Jungle Book, The (USA);Jungle Book, The (USA);Super Nintendo Entertainment System;;1994;Virgin Interactive;Platform;;;;;0;;;;;
Jungle Strike (USA);Jungle Strike (USA);Super Nintendo Entertainment System;;1995;Electronic Arts;Shooter;;;;;0;;;;;
Jurassic Park (USA);Jurassic Park (USA);Super Nintendo Entertainment System;;1993;Ocean;Adventure;;;;;0;;;;;
Jurassic Park II - The Chaos Continues (USA);Jurassic Park II - The Chaos Continues (USA);Super Nintendo Entertainment System;;1994;Ocean;Platform;;;;;0;;;;;
Justice League Task Force (USA);Justice League Task Force (USA);Super Nintendo Entertainment System;;1995;Sun Soft;Fighter;;;;;0;;;;;
Kablooey (USA);Kablooey (USA);Super Nintendo Entertainment System;;1992;Mirrorsoft;Puzzle;;;;;0;;;;;
Kawasaki Caribbean Challenge (USA);Kawasaki Caribbean Challenge (USA);Super Nintendo Entertainment System;;1993;GameTek;Driving;;;;;0;;;;;
Kawasaki Superbike Challenge (USA);Kawasaki Superbike Challenge (USA);Super Nintendo Entertainment System;;1995;Time Warner Interactive;Driving;;;;;0;;;;;
Ken Griffey Jr. Presents Major League Baseball (USA);Ken Griffey Jr. Presents Major League Baseball (USA);Super Nintendo Entertainment System;;1994;Nintendo;Sports;;;;;0;;;;;
Ken Griffey Jr.'s Winning Run (USA);Ken Griffey Jr.'s Winning Run (USA);Super Nintendo Entertainment System;;1996;Nintendo;Sports;;;;;0;;;;;
Kendo Rage (USA);Kendo Rage (USA);Super Nintendo Entertainment System;;1993;Seta Corporation;Platform;;;;;0;;;;;
Kevin Keegan's Player Manager (Europe);Kevin Keegan's Player Manager (Europe);Super Nintendo Entertainment System;;1993;Imagineer;Sports;;;;;0;;;;;
Kick Off (Europe);Kick Off (Europe);Super Nintendo Entertainment System;;1993;Imagineer;Sports/Soccer;;;;;0;;;;;
Kick Off 3 - European Challenge (Europe);Kick Off 3 - European Challenge (Europe);Super Nintendo Entertainment System;;1994;Vic Tokai;Sports/Soccer;;;;;0;;;;;
Kid Klown in Crazy Chase (USA);Kid Klown in Crazy Chase (USA);Super Nintendo Entertainment System;;1994;Kemco;Action;;;;;0;;;;;
Killer Instinct (USA);Killer Instinct (USA);Super Nintendo Entertainment System;;1995;Nintendo;Fighter;;;;;0;;;;;
King Arthur & The Knights of Justice (USA);King Arthur & The Knights of Justice (USA);Super Nintendo Entertainment System;;1995;Enix;Action;;;;;0;;;;;
King Arthur's World (USA);King Arthur's World (USA);Super Nintendo Entertainment System;;1993;Jaleco;Puzzle;;;;;0;;;;;
King of Dragons, The (USA);King of Dragons, The (USA);Super Nintendo Entertainment System;;1994;Capcom;Fighter;;;;;0;;;;;
King of the Monsters (USA);King of the Monsters (USA);Super Nintendo Entertainment System;;1992;Takara;Fighter;;;;;0;;;;;
King of the Monsters 2 (USA);King of the Monsters 2 (USA);Super Nintendo Entertainment System;;1993;Takara;Fighter;;;;;0;;;;;
Kirby Super Star (USA);Kirby Super Star (USA);Super Nintendo Entertainment System;;1996;Nintendo;Platform;;;;;0;;;;;
Kirby's Avalanche (USA);Kirby's Avalanche (USA);Super Nintendo Entertainment System;;1995;Nintendo;Puzzle;;;;;0;;;;;
Kirby's Dream Course (USA);Kirby's Dream Course (USA);Super Nintendo Entertainment System;;1994;Nintendo;Sports;;;;;0;;;;;
Kirby's Dream Land 3 (USA);Kirby's Dream Land 3 (USA);Super Nintendo Entertainment System;;1998;Nintendo;Platform;;;;;0;;;;;
Knights of the Round (USA);Knights of the Round (USA);Super Nintendo Entertainment System;;1994;Capcom;Fighter;;;;;0;;;;;
Krusty's Super Fun House (USA);Krusty's Super Fun House (USA);Super Nintendo Entertainment System;;1992;Acclaim;Puzzle;;;;;0;;;;;
Kyle Petty's No Fear Racing (USA);Kyle Petty's No Fear Racing (USA);Super Nintendo Entertainment System;;1995;Williams;Driving;;;;;0;;;;;
Lagoon (USA);Lagoon (USA);Super Nintendo Entertainment System;;1991;Kemco;Role-Playing;;;;;0;;;;;
Lamborghini American Challenge (USA);Lamborghini American Challenge (USA);Super Nintendo Entertainment System;;1993;Titus Software;Driving;;;;;0;;;;;
Last Action Hero (USA);Last Action Hero (USA);Super Nintendo Entertainment System;;1993;Sony Imagesoft;Fighter;;;;;0;;;;;
Lawnmower Man, The (USA);Lawnmower Man, The (USA);Super Nintendo Entertainment System;;1993;THQ;Platform;;;;;0;;;;;
Legend (USA);Legend (USA);Super Nintendo Entertainment System;;1994;Seika Corp;Fighter;;;;;0;;;;;
Legend of Zelda, The - A Link to the Past (USA);Legend of Zelda, The - A Link to the Past (USA);Super Nintendo Entertainment System;;1992;Nintendo;Adventure;;;;;0;;;;;
Legend of the Mystical Ninja, The (USA);Legend of the Mystical Ninja, The (USA);Super Nintendo Entertainment System;;1992;Konami;Adventure;;;;;0;;;;;
Lemmings (USA);Lemmings (USA);Super Nintendo Entertainment System;;1992;SunSoft;Puzzle;;;;;0;;;;;
Lemmings 2 - The Tribes (USA);Lemmings 2 - The Tribes (USA);Super Nintendo Entertainment System;;1994;Psygnosis;Puzzle;;;;;0;;;;;
Lester the Unlikely (USA);Lester the Unlikely (USA);Super Nintendo Entertainment System;;1994;DTMC;Action;;;;;0;;;;;
Lethal Enforcers (USA);Lethal Enforcers (USA);Super Nintendo Entertainment System;;1994;Konami;Shooter;;;;;0;;;;;
Lethal Weapon (USA);Lethal Weapon (USA);Super Nintendo Entertainment System;;1992;Ocean;Platform;;;;;0;;;;;
Liberty or Death (USA);Liberty or Death (USA);Super Nintendo Entertainment System;;1994;Koei;Strategy;;;;;0;;;;;
Lion King, The (USA);Lion King, The (USA);Super Nintendo Entertainment System;;1994;Virgin Interactive;Platform;;;;;0;;;;;
Lock On (USA);Lock On (USA);Super Nintendo Entertainment System;;1993;Vic Tokai;Flying;;;;;0;;;;;
Looney Tunes B-Ball (USA);Looney Tunes B-Ball (USA);Super Nintendo Entertainment System;;1995;Sun Soft;Sports;;;;;0;;;;;
Lost Vikings 2 (USA);Lost Vikings 2 (USA);Super Nintendo Entertainment System;;1997;Interplay;Puzzle;;;;;0;;;;;
Lost Vikings, The (USA);Lost Vikings, The (USA);Super Nintendo Entertainment System;;1992;Interplay;Puzzle;;;;;0;;;;;
Lucky Luke (Europe);Lucky Luke (Europe);Super Nintendo Entertainment System;;1997;Infogrames;Platform;;;;;0;;;;;
Lufia & The Fortress of Doom (USA);Lufia & The Fortress of Doom (USA);Super Nintendo Entertainment System;;1993;Taito;Role-Playing;;;;;0;;;;;
Lufia II - Rise of the Sinistrals (USA);Lufia II - Rise of the Sinistrals (USA);Super Nintendo Entertainment System;;1995;Natsume;Role-Playing;;;;;0;;;;;
MLBPA Baseball (USA);MLBPA Baseball (USA);Super Nintendo Entertainment System;;1994;EA Sports;Sports/Baseball;;;;;0;;;;;
Madden NFL '94 (USA);Madden NFL '94 (USA);Super Nintendo Entertainment System;;1993;Electronic Arts;Sports/Football;;;;;0;;;;;
Madden NFL 95 (USA);Madden NFL 95 (USA);Super Nintendo Entertainment System;;1994;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 96 (USA);Madden NFL 96 (USA);Super Nintendo Entertainment System;;1995;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 97 (USA);Madden NFL 97 (USA);Super Nintendo Entertainment System;;1996;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 98 (USA);Madden NFL 98 (USA);Super Nintendo Entertainment System;;1997;Black Pearl;Sports/Football;;;;;0;;;;;
Magic Boy (USA);Magic Boy (USA);Super Nintendo Entertainment System;;1996;JVC Musical Industries, Inc;Platform;;;;;0;;;;;
Magic Sword (USA);Magic Sword (USA);Super Nintendo Entertainment System;;1993;Capcom;Platform;;;;;0;;;;;
Magical Quest Starring Mickey Mouse, The (USA);Magical Quest Starring Mickey Mouse, The (USA);Super Nintendo Entertainment System;;1992;Capcom;Platform;;;;;0;;;;;
Manchester United Championship Soccer (Europe);Manchester United Championship Soccer (Europe);Super Nintendo Entertainment System;;1995;Ocean;Sports/Soccer;;;;;0;;;;;
Mario Is Missing! (USA);Mario Is Missing! (USA);Super Nintendo Entertainment System;;1993;Software Toolworks;Action;;;;;0;;;;;
Mario Paint (Japan, USA);Mario Paint (Japan, USA);Super Nintendo Entertainment System;;1992;Nintendo;Miscellaneous;;;;;0;;;;;
Mario's Early Years! - Fun with Letters (USA);Mario's Early Years! - Fun with Letters (USA);Super Nintendo Entertainment System;;1994;Software Toolworks;Miscellaneous;;;;;0;;;;;
Mario's Early Years! - Fun with Numbers (USA);Mario's Early Years! - Fun with Numbers (USA);Super Nintendo Entertainment System;;1994;Software Toolworks;Miscellaneous;;;;;0;;;;;
Mario's Early Years! - Preschool Fun (USA);Mario's Early Years! - Preschool Fun (USA);Super Nintendo Entertainment System;;1994;Mindscape;Miscellaneous;;;;;0;;;;;
Mario's Time Machine (USA);Mario's Time Machine (USA);Super Nintendo Entertainment System;;1993;Mindscape;Miscellaneous;;;;;0;;;;;
Mark Davis' The Fishing Master (USA);Mark Davis' The Fishing Master (USA);Super Nintendo Entertainment System;;1996;Natsume;Sports;;;;;0;;;;;
Marko's Magic Football (Europe);Marko's Magic Football (Europe);Super Nintendo Entertainment System;;1995;Acclaim;Sports;;;;;0;;;;;
Marvel Super Heroes - War of the Gems (USA);Marvel Super Heroes - War of the Gems (USA);Super Nintendo Entertainment System;;1996;Capcom;Platform;;;;;0;;;;;
Mary Shelley's Frankenstein (USA);Mary Shelley's Frankenstein (USA);Super Nintendo Entertainment System;;1994;Sony Imagesoft;Action;;;;;0;;;;;
Mask, The (USA);Mask, The (USA);Super Nintendo Entertainment System;;1995;Black Pearl;Platform;;;;;0;;;;;
Math Blaster - Episode 1 (USA);Math Blaster - Episode 1 (USA);Super Nintendo Entertainment System;;1994;Davidson & Associates;Miscellaneous;;;;;0;;;;;
Maui Mallard in Cold Shadow (USA);Maui Mallard in Cold Shadow (USA);Super Nintendo Entertainment System;;1996;Nintendo;Platform;;;;;0;;;;;
MazezaM Challenge (World) (Unl);MazezaM Challenge (World) (Unl);Super Nintendo Entertainment System;;2012;Alekmaul;Puzzle;;;;;0;;;;;
Mecarobot Golf (USA);Mecarobot Golf (USA);Super Nintendo Entertainment System;;1993;Toho;Sports/Golf;;;;;0;;;;;
MechWarrior (USA);MechWarrior (USA);Super Nintendo Entertainment System;;1993;Activision;Simulation;;;;;0;;;;;
MechWarrior 3050 (USA);MechWarrior 3050 (USA);Super Nintendo Entertainment System;;1995;Activision;Simulation;;;;;0;;;;;
Mega Man 7 (USA);Mega Man 7 (USA);Super Nintendo Entertainment System;;1995;Capcom;Platform;;;;;0;;;;;
Mega Man Soccer (USA);Mega Man Soccer (USA);Super Nintendo Entertainment System;;1994;Capcom;Sports/Soccer;;;;;0;;;;;
Mega Man X (USA);Mega Man X (USA);Super Nintendo Entertainment System;;1994;Capcom;Platform;;;;;0;;;;;
Mega Man X2 (USA);Mega Man X2 (USA);Super Nintendo Entertainment System;;1995;Capcom;Platform;;;;;0;;;;;
Mega Man X3 (USA);Mega Man X3 (USA);Super Nintendo Entertainment System;;1996;Capcom;Platform;;;;;0;;;;;
Mega lo Mania (Europe);Mega lo Mania (Europe);Super Nintendo Entertainment System;;1994;Imagineer;Strategy;;;;;0;;;;;
Metal Combat - Falcon's Revenge (USA);Metal Combat - Falcon's Revenge (USA);Super Nintendo Entertainment System;;1993;Nintendo;Shooter;;;;;0;;;;;
Metal Marines (USA);Metal Marines (USA);Super Nintendo Entertainment System;;1993;Namco;Strategy;;;;;0;;;;;
Metal Morph (USA);Metal Morph (USA);Super Nintendo Entertainment System;;1994;FCI, Inc.;Action;;;;;0;;;;;
Metal Warriors (USA);Metal Warriors (USA);Super Nintendo Entertainment System;;1995;Konami;Action;;;;;0;;;;;
Michael Andretti's IndyCar Challenge (USA);Michael Andretti's IndyCar Challenge (USA);Super Nintendo Entertainment System;;1994;Bullet Proof Software;Driving;;;;;0;;;;;
Michael Jordan - Chaos in the Windy City (USA);Michael Jordan - Chaos in the Windy City (USA);Super Nintendo Entertainment System;;1994;Electronic Arts;Platform;;;;;0;;;;;
Mickey Mania - The Timeless Adventures of Mickey Mouse (USA);Mickey Mania - The Timeless Adventures of Mickey Mouse (USA);Super Nintendo Entertainment System;;1995;Sony Imagesoft;Action;;;;;0;;;;;
Mickey's Playtown Adventure - A Day of Discovery! (USA) (Proto);Mickey's Playtown Adventure - A Day of Discovery! (USA) (Proto);Super Nintendo Entertainment System;;1995;Visual Concepts;Educational;;;;;0;;;;;
Mickey's Ultimate Challenge (USA);Mickey's Ultimate Challenge (USA);Super Nintendo Entertainment System;;1994;Hi Tech Expressions;Action;;;;;0;;;;;
Micro Machines (USA);Micro Machines (USA);Super Nintendo Entertainment System;;1994;Ocean;Driving;;;;;0;;;;;
Micro Machines 2 - Turbo Tournament (Europe);Micro Machines 2 - Turbo Tournament (Europe);Super Nintendo Entertainment System;;1996;Ocean;Driving;;;;;0;;;;;
Might and Magic II - Gates to Another World (Europe);Might and Magic II - Gates to Another World (Europe);Super Nintendo Entertainment System;;1993;Sammy Studios;Role-Playing;;;;;0;;;;;
Might and Magic III - Isles of Terra (USA);Might and Magic III - Isles of Terra (USA);Super Nintendo Entertainment System;;1995;FCI, Inc.;Role-Playing;;;;;0;;;;;
Mighty Max (USA);Mighty Max (USA);Super Nintendo Entertainment System;;1995;Ocean;Platform;;;;;0;;;;;
Mighty Morphin Power Rangers (USA);Mighty Morphin Power Rangers (USA);Super Nintendo Entertainment System;;1995;Bandai;Fighter;;;;;0;;;;;
Mighty Morphin Power Rangers - The Fighting Edition (USA);Mighty Morphin Power Rangers - The Fighting Edition (USA);Super Nintendo Entertainment System;;1995;Bandai;Fighter;;;;;0;;;;;
