#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
OutRun Europa (USA, Europe);OutRun Europa (USA, Europe);Sega Game Gear;;1991;U.S. Gold;Driving;;;;;0;;;;;
PGA Tour 96 (USA, Europe);PGA Tour 96 (USA, Europe);Sega Game Gear;;1996;Black Pearl;Sports/Golf;;;;;0;;;;;
PGA Tour Golf (USA);PGA Tour Golf (USA);Sega Game Gear;;1994;Tengen;Sports/Golf;;;;;0;;;;;
PGA Tour Golf II (USA, Europe);PGA Tour Golf II (USA, Europe);Sega Game Gear;;1995;Time Warner Interactive;Sports/Golf;;;;;0;;;;;
Pac-Attack (USA, Europe);Pac-Attack (USA, Europe);Sega Game Gear;;1994;Namco;Puzzle;;;;;0;;;;;
Pac-In-Time (USA) (Proto);Pac-In-Time (USA) (Proto);Sega Game Gear;;1994;Namco;Platform;;;;;0;;;;;
Pac-Man (USA);Pac-Man (USA);Sega Game Gear;;1991;Namco;Action;;;;;0;;;;;
Panzer Dragoon Mini (Japan);Panzer Dragoon Mini (Japan);Sega Game Gear;;1996;Sega;Shooter;;;;;0;;;;;
Paperboy (USA, Europe);Paperboy (USA, Europe);Sega Game Gear;;1992;Tengen;Driving;;;;;0;;;;;
Paperboy II (USA, Europe);Paperboy II (USA, Europe);Sega Game Gear;;1992;Tengen;Action;;;;;0;;;;;
Pengo (USA, Europe);Pengo (USA, Europe);Sega Game Gear;;1991;Sega;Action;;;;;0;;;;;
Pete Sampras Tennis (Europe);Pete Sampras Tennis (Europe);Sega Game Gear;;1994;Codemasters;Sports/Tennis;;;;;0;;;;;
Phantasy Star Adventure (Japan) (Translated En);Phantasy Star Adventure (Japan) (Translated En);Sega Game Gear;;1992;Sega;Adventure;;;;;0;;;;;
Phantasy Star Gaiden (Japan) (Translated En);Phantasy Star Gaiden (Japan) (Translated En);Sega Game Gear;;1992;Sega;Role-Playing;;;;;0;;;;;
