#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Sorcerer's Maze (USA);Sorcerer's Maze (USA);Sony PlayStation;;2003;XS Games;Puzzle;;;;;0;;;;;
Soul Blade (USA);Soul Blade (USA);Sony PlayStation;;1997;Namco;Fighter;;;;;0;;;;;
Soul of the Samurai (USA);Soul of the Samurai (USA);Sony PlayStation;;1999;Konami;Adventure;;;;;0;;;;;
South Park (USA);South Park (USA);Sony PlayStation;;1999;Acclaim;Shooter;;;;;0;;;;;
South Park - Chef's Luv Shack (USA);South Park - Chef's Luv Shack (USA);Sony PlayStation;;1999;Acclaim;Action;;;;;0;;;;;
South Park Rally (USA);South Park Rally (USA);Sony PlayStation;;1999;Acclaim;Driving;;;;;0;;;;;
Soviet Strike (USA);Soviet Strike (USA);Sony PlayStation;;1996;Electronic Arts;Flying;;;;;0;;;;;
Space Debris (Europe);Space Debris (Europe);Sony PlayStation;;2000;SCEE;Shooter;;;;;0;;;;;
Space Griffon VF-9 (USA);Space Griffon VF-9 (USA);Sony PlayStation;;1995;Atlus;Shooter;;;;;0;;;;;
Space Hulk - Vengeance of the Blood Angels (USA);Space Hulk - Vengeance of the Blood Angels (USA);Sony PlayStation;;1996;Electronic Arts;Shooter;;;;;0;;;;;
Space Invaders (USA);Space Invaders (USA);Sony PlayStation;;1999;Activision;Shooter;;;;;0;;;;;
Space Jam (USA);Space Jam (USA);Sony PlayStation;;1996;Acclaim;Sports/Basketball;;;;;0;;;;;
Space Rider (Europe);Space Rider (Europe);Sony PlayStation;;2004;Phoenix Games;Action;;;;;0;;;;;
Space Shot (USA);Space Shot (USA);Sony PlayStation;;2001;A1 Games;Shooter;;;;;0;;;;;
Spawn - The Eternal (USA);Spawn - The Eternal (USA);Sony PlayStation;;1997;SCEA;Beat-'Em-Up;;;;;0;;;;;
Spec Ops - Airborne Commando (USA);Spec Ops - Airborne Commando (USA);Sony PlayStation;;2002;Take-Two Interactive;Action;;;;;0;;;;;
Spec Ops - Covert Assault (USA);Spec Ops - Covert Assault (USA);Sony PlayStation;;2001;Take-Two Interactive;Action;;;;;0;;;;;
Spec Ops - Ranger Elite (USA);Spec Ops - Ranger Elite (USA);Sony PlayStation;;2001;Take-Two Interactive;Action;;;;;0;;;;;
Spec Ops - Stealth Patrol (USA);Spec Ops - Stealth Patrol (USA);Sony PlayStation;;2000;Take-Two Interactive;Action;;;;;0;;;;;
Speed Machines (Europe);Speed Machines (Europe);Sony PlayStation;;2003;Midas Interactive Entertainment;Driving;;;;;0;;;;;
Speed Punks (USA);Speed Punks (USA);Sony PlayStation;;2000;SCEA;Driving;;;;;0;;;;;
Speed Racer (USA);Speed Racer (USA);Sony PlayStation;;1998;Jaleco;Driving;;;;;0;;;;;
Speedball 2100 (USA);Speedball 2100 (USA);Sony PlayStation;;2000;Take-Two Interactive;Sports;;;;;0;;;;;
Spice World (USA);Spice World (USA);Sony PlayStation;;1998;Psygnosis;Action;;;;;0;;;;;
Spider - The Video Game (USA);Spider - The Video Game (USA);Sony PlayStation;;1997;BMG;Action;;;;;0;;;;;
Spider-Man (USA);Spider-Man (USA);Sony PlayStation;;2000;Activision;Action;;;;;0;;;;;
Spider-Man 2 - Enter - Electro (USA);Spider-Man 2 - Enter - Electro (USA);Sony PlayStation;;2001;Activision;Action;;;;;0;;;;;
Spin Jam (USA);Spin Jam (USA);Sony PlayStation;;2000;Empire Interactive;Puzzle;;;;;0;;;;;
SpongeBob SquarePants - SuperSponge (USA);SpongeBob SquarePants - SuperSponge (USA);Sony PlayStation;;2001;THQ;Action;;;;;0;;;;;
Sports Car GT (USA);Sports Car GT (USA);Sony PlayStation;;1999;Electronic Arts;Driving;;;;;0;;;;;
Sports Superbike (Europe);Sports Superbike (Europe);Sony PlayStation;;2000;Midas Interactive Entertainment;Motorcycle;;;;;0;;;;;
Sports Superbike 2 (USA);Sports Superbike 2 (USA);Sony PlayStation;;2002;Mud Duck Productions;Motorcycle;;;;;0;;;;;
Spot Goes to Hollywood (USA);Spot Goes to Hollywood (USA);Sony PlayStation;;1996;Virgin Interactive;Action;;;;;0;;;;;
Spyro - Year of the Dragon (USA);Spyro - Year of the Dragon (USA);Sony PlayStation;;2000;SCEA;Platform;;;;;0;;;;;
Spyro 2 - Ripto's Rage! (USA);Spyro 2 - Ripto's Rage! (USA);Sony PlayStation;;1999;SCEA;Platform;;;;;0;;;;;
Spyro the Dragon (USA);Spyro the Dragon (USA);Sony PlayStation;;1998;SCEA;Platform;;;;;0;;;;;
Star Fighter (USA);Star Fighter (USA);Sony PlayStation;;1996;Acclaim;Shooter;;;;;0;;;;;
Star Gladiator - Episode 1 - Final Crusade (USA);Star Gladiator - Episode 1 - Final Crusade (USA);Sony PlayStation;;1996;Capcom;Fighter;;;;;0;;;;;
Star Ixiom (Europe);Star Ixiom (Europe);Sony PlayStation;;2000;Namco;Shooter;;;;;0;;;;;
Star Ocean - The Second Story (USA) (Disc 1);Star Ocean - The Second Story (USA) (Disc 1);Sony PlayStation;;1999;Enix;Role-Playing;;;;;0;;;;;
Star Ocean - The Second Story (USA) (Disc 2);Star Ocean - The Second Story (USA) (Disc 2);Sony PlayStation;;1999;Enix;Role-Playing;;;;;0;;;;;
Star Trek - Invasion (USA);Star Trek - Invasion (USA);Sony PlayStation;;2000;Activision;Simulation;;;;;0;;;;;
Star Wars - Dark Forces (USA);Star Wars - Dark Forces (USA);Sony PlayStation;;1996;LucasArts;Shooter;;;;;0;;;;;
Star Wars - Demolition (USA);Star Wars - Demolition (USA);Sony PlayStation;;2000;LucasArts;Driving;;;;;0;;;;;
Star Wars - Episode I - Jedi Power Battles (USA);Star Wars - Episode I - Jedi Power Battles (USA);Sony PlayStation;;2000;LucasArts;Beat-'Em-Up;;;;;0;;;;;
Star Wars - Episode I - The Phantom Menace (USA);Star Wars - Episode I - The Phantom Menace (USA);Sony PlayStation;;1999;LucasArts;Adventure;;;;;0;;;;;
Star Wars - Masters of Teras Kasi (USA);Star Wars - Masters of Teras Kasi (USA);Sony PlayStation;;1997;LucasArts;Fighter;;;;;0;;;;;
Star Wars - Rebel Assault II - The Hidden Empire (USA) (Disc 1);Star Wars - Rebel Assault II - The Hidden Empire (USA) (Disc 1);Sony PlayStation;;1996;LucasArts;Shooter;;;;;0;;;;;
Star Wars - Rebel Assault II - The Hidden Empire (USA) (Disc 2);Star Wars - Rebel Assault II - The Hidden Empire (USA) (Disc 2);Sony PlayStation;;1996;LucasArts;Shooter;;;;;0;;;;;
Starblade Alpha (USA);Starblade Alpha (USA);Sony PlayStation;;1996;Namco;Gun;;;;;0;;;;;
Starfighter Sanvein (USA);Starfighter Sanvein (USA);Sony PlayStation;;2001;A1 Games;Shooter;;;;;0;;;;;
Starwinder - The Ultimate Space Race (USA);Starwinder - The Ultimate Space Race (USA);Sony PlayStation;;1996;Mindscape;Action;;;;;0;;;;;
Steel Harbinger (USA);Steel Harbinger (USA);Sony PlayStation;;1996;Mindscape;Action;;;;;0;;;;;
Steel Reign (USA);Steel Reign (USA);Sony PlayStation;;1997;SCEA;Action;;;;;0;;;;;
Stock Car Racer (Europe);Stock Car Racer (Europe);Sony PlayStation;;2002;Midas Interactive Entertainment;Driving;;;;;0;;;;;
Streak Hoverboard Racing (USA);Streak Hoverboard Racing (USA);Sony PlayStation;;1998;GT Interactive;Sports;;;;;0;;;;;
Street Fighter - The Movie (USA);Street Fighter - The Movie (USA);Sony PlayStation;;1995;Acclaim;Fighter;;;;;0;;;;;
Street Fighter Alpha - Warriors' Dreams (USA);Street Fighter Alpha - Warriors' Dreams (USA);Sony PlayStation;;1995;Capcom;Fighter;;;;;0;;;;;
Street Fighter Alpha 2 (USA);Street Fighter Alpha 2 (USA);Sony PlayStation;;1996;Capcom;Fighter;;;;;0;;;;;
Street Fighter Alpha 3 (USA);Street Fighter Alpha 3 (USA);Sony PlayStation;;1998;Capcom;Fighter;;;;;0;;;;;
Street Fighter Collection (USA) (Disc 1);Street Fighter Collection (USA) (Disc 1);Sony PlayStation;;1997;Capcom;Fighter;;;;;0;;;;;
Street Fighter Collection (USA) (Disc 2);Street Fighter Collection (USA) (Disc 2);Sony PlayStation;;1997;Capcom;Fighter;;;;;0;;;;;
Street Fighter Collection 2 (USA);Street Fighter Collection 2 (USA);Sony PlayStation;;1998;Capcom;Fighter;;;;;0;;;;;
Street Fighter EX Plus Alpha (USA);Street Fighter EX Plus Alpha (USA);Sony PlayStation;;1997;Capcom;Fighter;;;;;0;;;;;
Street Fighter EX2 Plus (USA);Street Fighter EX2 Plus (USA);Sony PlayStation;;1999;Capcom;Fighter;;;;;0;;;;;
Street Racer (USA);Street Racer (USA);Sony PlayStation;;1996;UbiSoft;Driving;;;;;0;;;;;
Street Racquetball (USA);Street Racquetball (USA);Sony PlayStation;;2003;Agetec;Sports/Tennis;;;;;0;;;;;
Street Scooters (Europe);Street Scooters (Europe);Sony PlayStation;;2000;TYO;Driving;;;;;0;;;;;
Street Sk8er (USA);Street Sk8er (USA);Sony PlayStation;;1999;Electronic Arts;Sports/Skateboarding;;;;;0;;;;;
Street Sk8er 2 (USA);Street Sk8er 2 (USA);Sony PlayStation;;2000;Electronic Arts;Sports/Skateboarding;;;;;0;;;;;
Strider (USA);Strider (USA);Sony PlayStation;;2000;Capcom;Action;;;;;0;;;;;
Strider 2 (USA);Strider 2 (USA);Sony PlayStation;;2000;Capcom;Action;;;;;0;;;;;
Strike Force Hydra (Europe);Strike Force Hydra (Europe);Sony PlayStation;;2003;Ignition Entertainment;Shooter;;;;;0;;;;;
Strike Point (USA);Strike Point (USA);Sony PlayStation;;1996;Technos;Flying;;;;;0;;;;;
Striker 96 (USA);Striker 96 (USA);Sony PlayStation;;1996;Acclaim;Sports/Soccer;;;;;0;;;;;
Striker Pro 2000 (USA);Striker Pro 2000 (USA);Sony PlayStation;;1999;Infogrames;Sports/Soccer;;;;;0;;;;;
Strikers 1945 (USA);Strikers 1945 (USA);Sony PlayStation;;2001;Agetec;Shooter;;;;;0;;;;;
Stuart Little 2 (USA);Stuart Little 2 (USA);Sony PlayStation;;2002;SCEA;Platform;;;;;0;;;;;
Submarine Commander (Europe);Submarine Commander (Europe);Sony PlayStation;;2001;Victor;Strategy;;;;;0;;;;;
Suikoden (USA);Suikoden (USA);Sony PlayStation;;1996;Konami;Role-Playing;;;;;0;;;;;
Suikoden II (USA);Suikoden II (USA);Sony PlayStation;;1999;Konami;Role-Playing;;;;;0;;;;;
Super Bubble Pop (USA);Super Bubble Pop (USA);Sony PlayStation;;2002;Jaleco;Puzzle;;;;;0;;;;;
Super Dropzone - Intergalactic Rescue Mission (Europe);Super Dropzone - Intergalactic Rescue Mission (Europe);Sony PlayStation;;2003;Ignition Entertainment;Shooter;;;;;0;;;;;
Super Football Champ (Europe);Super Football Champ (Europe);Sony PlayStation;;1997;Mindscape Inc.;Sports/Soccer;;;;;0;;;;;
Super Match Soccer (Europe);Super Match Soccer (Europe);Sony PlayStation;;1998;Acclaim;Sports/Soccer;;;;;0;;;;;
Super Puzzle Fighter II Turbo (USA);Super Puzzle Fighter II Turbo (USA);Sony PlayStation;;1996;Capcom;Puzzle;;;;;0;;;;;
Super Robot Wars Alpha Gaiden (Japan) (Translated En);Super Robot Wars Alpha Gaiden (Japan) (Translated En);Sony PlayStation;;2001;Banpresto;Strategy;;;;;0;;;;;
Super Shot Soccer (USA);Super Shot Soccer (USA);Sony PlayStation;;2002;Tecmo;Sports/Soccer;;;;;0;;;;;
SuperCross Circuit (USA);SuperCross Circuit (USA);Sony PlayStation;;1999;989 Sports;Motorcycle;;;;;0;;;;;
Superbike 2000 (USA);Superbike 2000 (USA);Sony PlayStation;;2000;EA Sports;Motorcycle;;;;;0;;;;;
Superbike Masters (Europe);Superbike Masters (Europe);Sony PlayStation;;2003;Phoenix Games;Driving;;;;;0;;;;;
Supercross (USA);Supercross (USA);Sony PlayStation;;2000;EA Sports;Driving;;;;;0;;;;;
Supercross 2000 (USA);Supercross 2000 (USA);Sony PlayStation;;1999;EA Sports;Driving;;;;;0;;;;;
Superstar Dance Club - #1 Hits!!! (USA);Superstar Dance Club - #1 Hits!!! (USA);Sony PlayStation;;2002;XS Games;Rhythm;;;;;0;;;;;
Surf Riders (USA);Surf Riders (USA);Sony PlayStation;;2000;UbiSoft;Sports;;;;;0;;;;;
Sven-Goran Eriksson's World Challenge (Europe);Sven-Goran Eriksson's World Challenge (Europe);Sony PlayStation;;2002;3DO;Sports/Soccer;;;;;0;;;;;
Sven-Goran Eriksson's World Manager (Europe);Sven-Goran Eriksson's World Manager (Europe);Sony PlayStation;;2002;3DO;Sports/Soccer;;;;;0;;;;;
Swagman (USA);Swagman (USA);Sony PlayStation;;1997;Eidos;Action;;;;;0;;;;;
Sword of Camelot, The (Europe);Sword of Camelot, The (Europe);Sony PlayStation;;2001;Midas Interactive Entertainment;Puzzle;;;;;0;;;;;
Sydney 2000 (USA);Sydney 2000 (USA);Sony PlayStation;;2000;Eidos;Sports/Olympic;;;;;0;;;;;
Syndicate Wars (USA);Syndicate Wars (USA);Sony PlayStation;;1997;Electronic Arts;Strategy;;;;;0;;;;;
Syphon Filter (USA);Syphon Filter (USA);Sony PlayStation;;1999;989 Studios;Action;;;;;0;;;;;
Syphon Filter 2 (USA) (Disc 1);Syphon Filter 2 (USA) (Disc 1);Sony PlayStation;;2000;989 Studios;Action;;;;;0;;;;;
Syphon Filter 2 (USA) (Disc 2);Syphon Filter 2 (USA) (Disc 2);Sony PlayStation;;2000;989 Studios;Action;;;;;0;;;;;
Syphon Filter 3 (USA);Syphon Filter 3 (USA);Sony PlayStation;;2001;SCEA;Action;;;;;0;;;;;
T'ai Fu - Wrath of the Tiger (USA);T'ai Fu - Wrath of the Tiger (USA);Sony PlayStation;;1999;Activision;Beat-'Em-Up;;;;;0;;;;;
T.R.A.G. - Mission of Mercy (USA);T.R.A.G. - Mission of Mercy (USA);Sony PlayStation;;1999;SunSoft;Adventure;;;;;0;;;;;
TNN Motor Sports - Hardcore 4x4 (USA);TNN Motor Sports - Hardcore 4x4 (USA);Sony PlayStation;;1996;ASC Games;Driving;;;;;0;;;;;
TNN Motorsports Hardcore TR (USA);TNN Motorsports Hardcore TR (USA);Sony PlayStation;;1999;ASC Games;Driving;;;;;0;;;;;
TOCA 2 Touring Car Challenge (USA);TOCA 2 Touring Car Challenge (USA);Sony PlayStation;;1999;Codemasters;Driving;;;;;0;;;;;
TOCA Championship Racing (USA);TOCA Championship Racing (USA);Sony PlayStation;;1998;3DO;Driving;;;;;0;;;;;
Tactics Ogre (USA);Tactics Ogre (USA);Sony PlayStation;;1998;Atlus;Strategy;;;;;0;;;;;
Tail Concerto (USA);Tail Concerto (USA);Sony PlayStation;;1999;Atlus;Action;;;;;0;;;;;
Tail of the Sun (USA);Tail of the Sun (USA);Sony PlayStation;;1997;SCEA;Strategy;;;;;0;;;;;
Tales of Destiny (USA);Tales of Destiny (USA);Sony PlayStation;;1998;Namco;Role-Playing;;;;;0;;;;;
Tales of Destiny II (USA) (Disc 1);Tales of Destiny II (USA) (Disc 1);Sony PlayStation;;2001;Namco;Role-Playing;;;;;0;;;;;
Tales of Destiny II (USA) (Disc 2);Tales of Destiny II (USA) (Disc 2);Sony PlayStation;;2001;Namco;Role-Playing;;;;;0;;;;;
Tales of Destiny II (USA) (Disc 3);Tales of Destiny II (USA) (Disc 3);Sony PlayStation;;2001;Namco;Role-Playing;;;;;0;;;;;
Tales of Phantasia (Japan) (Translated En);Tales of Phantasia (Japan) (Translated En);Sony PlayStation;;1998;Namco;Role-Playing;;;;;0;;;;;
Tall - Infinity (USA);Tall - Infinity (USA);Sony PlayStation;;2003;Agetec;Puzzle;;;;;0;;;;;
Tank Racer (Europe);Tank Racer (Europe);Sony PlayStation;;1999;Grolier Interactive;Driving;;;;;0;;;;;
Taxi 2 (France);Taxi 2 (France);Sony PlayStation;;2002;Ubisoft;Driving;;;;;0;;;;;
Team Buddies (USA);Team Buddies (USA);Sony PlayStation;;2000;Midway;Action;;;;;0;;;;;
Team Losi RC Racer (USA);Team Losi RC Racer (USA);Sony PlayStation;;1998;Fox Interactive;Driving;;;;;0;;;;;
Tear Ring Saga (Japan) (Translated En);Tear Ring Saga (Japan) (Translated En);Sony PlayStation;;2001;ASCII Entertainment;Strategy;;;;;0;;;;;
TechnoMage - Return of Eternity (Europe);TechnoMage - Return of Eternity (Europe);Sony PlayStation;;2001;Infogrames;Adventure;;;;;0;;;;;
Tecmo Stackers (USA);Tecmo Stackers (USA);Sony PlayStation;;1997;Tecmo;Puzzle;;;;;0;;;;;
Tecmo Super Bowl (USA);Tecmo Super Bowl (USA);Sony PlayStation;;1996;Tecmo;Sports/Football;;;;;0;;;;;
Tecmo World Golf - Japan (USA);Tecmo World Golf - Japan (USA);Sony PlayStation;;1996;Tecmo;Sports/Golf;;;;;0;;;;;
Tecmo's Deception - Invitation to Darkness (USA);Tecmo's Deception - Invitation to Darkness (USA);Sony PlayStation;;1996;Tecmo;Role-Playing;;;;;0;;;;;
Tekken (USA);Tekken (USA);Sony PlayStation;;1995;Namco;Fighter;;;;;0;;;;;
Tekken 2 (USA);Tekken 2 (USA);Sony PlayStation;;1996;Namco;Fighter;;;;;0;;;;;
Tekken 3 (USA);Tekken 3 (USA);Sony PlayStation;;1998;Namco;Fighter;;;;;0;;;;;
Tempest X3 (USA);Tempest X3 (USA);Sony PlayStation;;1996;Interplay;Shooter;;;;;0;;;;;
Ten Pin Alley (USA);Ten Pin Alley (USA);Sony PlayStation;;1996;ASC Games;Sports/Bowling;;;;;0;;;;;
Tenchu - Stealth Assassins (USA);Tenchu - Stealth Assassins (USA);Sony PlayStation;;1998;Activision;Action;;;;;0;;;;;
Tenchu 2 - Birth of the Stealth Assassins (USA);Tenchu 2 - Birth of the Stealth Assassins (USA);Sony PlayStation;;2000;Activision;Action;;;;;0;;;;;
Tennis (USA);Tennis (USA);Sony PlayStation;;2001;Agetec;Sports/Tennis;;;;;0;;;;;
Tennis Arena (USA);Tennis Arena (USA);Sony PlayStation;;1998;UbiSoft;Sports/Tennis;;;;;0;;;;;
Terracon (Europe);Terracon (Europe);Sony PlayStation;;2000;SCEE;Platform;;;;;0;;;;;
Terry Pratchett's Discworld (USA);Terry Pratchett's Discworld (USA);Sony PlayStation;;1995;Psygnosis;Adventure;;;;;0;;;;;
Test Drive 4 (USA);Test Drive 4 (USA);Sony PlayStation;;1997;Accolade;Driving;;;;;0;;;;;
Test Drive 5 (USA);Test Drive 5 (USA);Sony PlayStation;;1998;Infogrames;Driving;;;;;0;;;;;
Test Drive 6 (USA);Test Drive 6 (USA);Sony PlayStation;;1999;Infogrames;Driving;;;;;0;;;;;
Test Drive Le Mans (USA);Test Drive Le Mans (USA);Sony PlayStation;;2000;Infogrames;Driving;;;;;0;;;;;
Test Drive Off-Road (USA);Test Drive Off-Road (USA);Sony PlayStation;;1997;Accolade;Driving;;;;;0;;;;;
Test Drive Off-Road 2 (USA);Test Drive Off-Road 2 (USA);Sony PlayStation;;1998;Accolade;Driving;;;;;0;;;;;
Test Drive Off-Road 3 (USA);Test Drive Off-Road 3 (USA);Sony PlayStation;;1999;Infogrames;Driving;;;;;0;;;;;
Tetris Plus (USA);Tetris Plus (USA);Sony PlayStation;;1996;Jaleco;Puzzle;;;;;0;;;;;
Theme Hospital (USA);Theme Hospital (USA);Sony PlayStation;;1998;Electronic Arts;Strategy;;;;;0;;;;;
Theme Park (USA);Theme Park (USA);Sony PlayStation;;1995;Electronic Arts;Strategy;;;;;0;;;;;
This Is Football (Europe);This Is Football (Europe);Sony PlayStation;;1999;SCEE;Sports/Soccer;;;;;0;;;;;
This Is Football 2 (Europe);This Is Football 2 (Europe);Sony PlayStation;;2000;SCEE;Sports/Soccer;;;;;0;;;;;
Thousand Arms (USA) (Disc 1);Thousand Arms (USA) (Disc 1);Sony PlayStation;;1999;Atlus;Role-Playing;;;;;0;;;;;
Thousand Arms (USA) (Disc 2);Thousand Arms (USA) (Disc 2);Sony PlayStation;;1999;Atlus;Role-Playing;;;;;0;;;;;
Thrasher - Skate and Destroy (USA);Thrasher - Skate and Destroy (USA);Sony PlayStation;;1999;Rockstar Games;Sports/Skateboarding;;;;;0;;;;;
Threads of Fate (USA);Threads of Fate (USA);Sony PlayStation;;2000;Squaresoft;Role-Playing;;;;;0;;;;;
Three Stooges, The (USA);Three Stooges, The (USA);Sony PlayStation;;2004;Metro3D;Action;;;;;0;;;;;
Thrill Kill (USA) (Proto);Thrill Kill (USA) (Proto);Sony PlayStation;;1998;Paradox Development;Fighter;;;;;0;;;;;
Thunder Force V - Perfect System (USA);Thunder Force V - Perfect System (USA);Sony PlayStation;;1998;Working Designs;Shooter;;;;;0;;;;;
Thunder Truck Rally (USA);Thunder Truck Rally (USA);Sony PlayStation;;1997;Psygnosis;Driving;;;;;0;;;;;
ThunderStrike 2 (USA);ThunderStrike 2 (USA);Sony PlayStation;;1995;Core Design;Flying;;;;;0;;;;;
Tiger Woods 99 PGA Tour Golf (USA);Tiger Woods 99 PGA Tour Golf (USA);Sony PlayStation;;1998;Electronic Arts;Sports/Golf;;;;;0;;;;;
Tiger Woods PGA Tour 2000 (USA);Tiger Woods PGA Tour 2000 (USA);Sony PlayStation;;1999;Electronic Arts;Sports/Golf;;;;;0;;;;;
Tiger Woods PGA Tour Golf (USA);Tiger Woods PGA Tour Golf (USA);Sony PlayStation;;2000;Electronic Arts;Sports/Golf;;;;;0;;;;;
Tigershark (USA);Tigershark (USA);Sony PlayStation;;1997;GT Interactive;Action;;;;;0;;;;;
Tilt! (Europe);Tilt! (Europe);Sony PlayStation;;1997;Virgin Interactive;Pinball;;;;;0;;;;;
Time Bokan - Yattaman (Italy);Time Bokan - Yattaman (Italy);Sony PlayStation;;2001;Halifax;Shooter;;;;;0;;;;;
Time Commando (USA);Time Commando (USA);Sony PlayStation;;1996;Activision;Action;;;;;0;;;;;
Time Crisis (USA);Time Crisis (USA);Sony PlayStation;;1997;Namco;Gun;;;;;0;;;;;
Time Crisis - Project Titan (USA);Time Crisis - Project Titan (USA);Sony PlayStation;;2001;Namco;Gun;;;;;0;;;;;
Tintin - Destination Adventure (Europe);Tintin - Destination Adventure (Europe);Sony PlayStation;;2001;Infogrames;Action;;;;;0;;;;;
Tiny Tank (USA);Tiny Tank (USA);Sony PlayStation;;1999;SCEA;Action;;;;;0;;;;;
Tiny Toon Adventures - Plucky's Big Adventure (USA);Tiny Toon Adventures - Plucky's Big Adventure (USA);Sony PlayStation;;2001;Conspiracy Entertainment;Action;;;;;0;;;;;
Tiny Toon Adventures - The Great Beanstalk (USA);Tiny Toon Adventures - The Great Beanstalk (USA);Sony PlayStation;;1998;NewKidCo;Adventure;;;;;0;;;;;
Tiny Toon Adventures - Toonenstein - Dare to Scare! (USA);Tiny Toon Adventures - Toonenstein - Dare to Scare! (USA);Sony PlayStation;;1999;Vatical Entertainment;Action;;;;;0;;;;;
Titan Wars (Europe);Titan Wars (Europe);Sony PlayStation;;1996;Crystal Dynamics;Shooter;;;;;0;;;;;
Tobal 2 (Japan) (Translated En);Tobal 2 (Japan) (Translated En);Sony PlayStation;;1997;DreamFactory;Fighter;;;;;0;;;;;
Tobal No.1 (USA);Tobal No.1 (USA);Sony PlayStation;;1996;SCEA;Fighter;;;;;0;;;;;
Tokyo Highway Battle (USA);Tokyo Highway Battle (USA);Sony PlayStation;;1996;Jaleco;Driving;;;;;0;;;;;
Tom Clancy's Rainbow Six (USA);Tom Clancy's Rainbow Six (USA);Sony PlayStation;;1999;Red Storm Entertainment;Shooter;;;;;0;;;;;
Tom Clancy's Rainbow Six - Lone Wolf (USA);Tom Clancy's Rainbow Six - Lone Wolf (USA);Sony PlayStation;;2002;UbiSoft;Shooter;;;;;0;;;;;
Tom Clancy's Rainbow Six - Rogue Spear (USA);Tom Clancy's Rainbow Six - Rogue Spear (USA);Sony PlayStation;;2001;Red Storm Entertainment;Shooter;;;;;0;;;;;
Tom and Jerry in House Trap (USA);Tom and Jerry in House Trap (USA);Sony PlayStation;;2000;Mattel;Action;;;;;0;;;;;
Tomb Raider (USA);Tomb Raider (USA);Sony PlayStation;;1996;Eidos;Action;;;;;0;;;;;
Tomb Raider - The Last Revelation (USA);Tomb Raider - The Last Revelation (USA);Sony PlayStation;;1999;Eidos;Action;;;;;0;;;;;
Tomb Raider Chronicles (USA);Tomb Raider Chronicles (USA);Sony PlayStation;;2000;Eidos;Action;;;;;0;;;;;
Tomb Raider II - Starring Lara Croft (USA);Tomb Raider II - Starring Lara Croft (USA);Sony PlayStation;;1997;Eidos;Action;;;;;0;;;;;
Tomb Raider III - Adventures of Lara Croft (USA);Tomb Raider III - Adventures of Lara Croft (USA);Sony PlayStation;;1998;Eidos;Action;;;;;0;;;;;
Tomba! (USA);Tomba! (USA);Sony PlayStation;;1998;SCEA;Platform;;;;;0;;;;;
Tomba! 2 - The Evil Swine Return (USA);Tomba! 2 - The Evil Swine Return (USA);Sony PlayStation;;1999;SCEA;Platform;;;;;0;;;;;
Tommi Maekinen Rally (Europe);Tommi Maekinen Rally (Europe);Sony PlayStation;;1998;Europress Australia;Driving;;;;;0;;;;;
Tonka Space Station (USA);Tonka Space Station (USA);Sony PlayStation;;2000;Hasbro Interactive;Strategy;;;;;0;;;;;
Tony Hawk's Pro Skater (USA);Tony Hawk's Pro Skater (USA);Sony PlayStation;;2000;Activision;Sports/Skateboarding;;;;;0;;;;;
Tony Hawk's Pro Skater 2 (USA);Tony Hawk's Pro Skater 2 (USA);Sony PlayStation;;2000;Activision;Sports/Skateboarding;;;;;0;;;;;
Tony Hawk's Pro Skater 3 (USA);Tony Hawk's Pro Skater 3 (USA);Sony PlayStation;;2001;Activision;Sports/Skateboarding;;;;;0;;;;;
Tony Hawk's Pro Skater 4 (USA);Tony Hawk's Pro Skater 4 (USA);Sony PlayStation;;2002;Activision;Sports/Skateboarding;;;;;0;;;;;
Top Gun - Fire at Will! (USA);Top Gun - Fire at Will! (USA);Sony PlayStation;;1996;Spectrum Holobyte;Flying;;;;;0;;;;;
Torc - Legend Of The Ogre Crown (USA) (Proto);Torc - Legend Of The Ogre Crown (USA) (Proto);Sony PlayStation;;1997;Head Games;Action;;;;;0;;;;;
Toshinden 4 (Europe);Toshinden 4 (Europe);Sony PlayStation;;2000;Virgin Interactive;Fighter;;;;;0;;;;;
Total Eclipse - Turbo (USA);Total Eclipse - Turbo (USA);Sony PlayStation;;1995;Crystal Dynamics;Shooter;;;;;0;;;;;
Toy Story 2 - Buzz Lightyear to the Rescue! (USA);Toy Story 2 - Buzz Lightyear to the Rescue! (USA);Sony PlayStation;;1999;Activision;Action;;;;;0;;;;;
Toy Story Racer (USA);Toy Story Racer (USA);Sony PlayStation;;2001;Activision;Driving;;;;;0;;;;;
Toys (Europe);Toys (Europe);Sony PlayStation;;2003;Phoenix Games;Puzzle;;;;;0;;;;;
Transformers - Beast Wars Transmetals (USA);Transformers - Beast Wars Transmetals (USA);Sony PlayStation;;2000;Bam Entertainment;Fighter;;;;;0;;;;;
Transport Tycoon (Europe);Transport Tycoon (Europe);Sony PlayStation;;1997;Ocean;Strategy;;;;;0;;;;;
Trap Gunner - Countdown to Oblivion (USA);Trap Gunner - Countdown to Oblivion (USA);Sony PlayStation;;1998;Atlus;Strategy;;;;;0;;;;;
Trash-It (Europe);Trash-It (Europe);Sony PlayStation;;1997;GT Interactive;Platform;;;;;0;;;;;
Treasures of the Deep (USA);Treasures of the Deep (USA);Sony PlayStation;;1997;Namco;Action;;;;;0;;;;;
