#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Battle City 2 (Warpman Hack) [T+Rus];Battle City 2 (Warpman Hack) [T+Rus];Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City APU Player by Griever (Hack);Battle City APU Player by Griever (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City Projectile Controllable Edition by shinwa (Hack);Battle City Projectile Controllable Edition by shinwa (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City by Mayuge (Hack);Battle City by Mayuge (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City by Spirit of Thunder (Hack);Battle City by Spirit of Thunder (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City by Zergkerrigan (Hack);Battle City by Zergkerrigan (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle City with 6 Enemies (Hack);Battle City with 6 Enemies (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle Kid 1 - Fortress of Peril (H);Battle Kid 1 - Fortress of Peril (H);Nintendo NES Hacks;;;;;;;;;;;;;;
Battle Kid 2 - Mountain of Torment (H);Battle Kid 2 - Mountain of Torment (H);Nintendo NES Hacks;;;;;;;;;;;;;;
Battletank 2000 (Joust Hack);Battletank 2000 (Joust Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Beast Machines (Ikari Hack);Beast Machines (Ikari Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Beer-aga (Galaga Hack);Beer-aga (Galaga Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Beginner (SMB1 Hack);Beginner (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Belmont's Island (Adventure Island Hack);Belmont's Island (Adventure Island Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Big Kids Pro-Wrestling by RyanVG (TTW Hack);Big Kids Pro-Wrestling by RyanVG (TTW Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Big Nose Mario (SMB1 Hack);Big Nose Mario (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Big Trouble in Little China;Big Trouble in Little China;Nintendo NES Hacks;;;;;;;;;;;;;;
Bigball (Arkanoid Hack);Bigball (Arkanoid Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Billy Bros (SMB1 Hack);Billy Bros (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Binary Land - Finaly Land (Binary Land Hack);Binary Land - Finaly Land (Binary Land Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Binary Land - Kuzu (Binary Land Hack);Binary Land - Kuzu (Binary Land Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Binary Land - Links Desert Escape (J) [!];Binary Land - Links Desert Escape (J) [!];Nintendo NES Hacks;;;;;;;;;;;;;;
Bio Force Ape;Bio Force Ape;Nintendo NES Hacks;;;;;;;;;;;;;;
Bio World 2World Demo (SMB3 Hack);Bio World 2World Demo (SMB3 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bionic Commando 99 by Chris Covell (Bionic Commando Hack);Bionic Commando 99 by Chris Covell (Bionic Commando Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bionic Commando Remix (Bionic Commando Hack);Bionic Commando Remix (Bionic Commando Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bionic Commando Winter Theme (V0.1) by Matrixz (Bionic Commando Hack);Bionic Commando Winter Theme (V0.1) by Matrixz (Bionic Commando Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bionic Hippy Commando (Bionic Commando Hack);Bionic Hippy Commando (Bionic Commando Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bionic Metroid (Metroid Hack);Bionic Metroid (Metroid Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Birdman (Bomberman Collection Hack);Birdman (Bomberman Collection Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Black Mage Mario (SMB1 Hack);Black Mage Mario (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blackman (SMB1 Hack);Blackman (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blackman 2 (SMB2 Hack);Blackman 2 (SMB2 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blades of Steel - S. American Championship (Hack);Blades of Steel - S. American Championship (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blaster Master - Remaster (U) [!];Blaster Master - Remaster (U) [!];Nintendo NES Hacks;;;;;;;;;;;;;;
Blaster Master Pimp Your Ride v1.1 (Blaster Master Hack);Blaster Master Pimp Your Ride v1.1 (Blaster Master Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blaster reMaster;Blaster reMaster;Nintendo NES Hacks;;;;;;;;;;;;;;
Blind Fu (Kung Fu Hack);Blind Fu (Kung Fu Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blink (SMB1 Hack);Blink (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blink 2 - Lost in Tokyo (Gauntlet Hack);Blink 2 - Lost in Tokyo (Gauntlet Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blink 3 (SMB1 Hack);Blink 3 (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blink 4 (Zelda Hack);Blink 4 (Zelda Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blink Ultra Hard (SMB1 Hack);Blink Ultra Hard (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blob Bros 2 (SMB3 PRG1 Hack);Blob Bros 2 (SMB3 PRG1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blob Bros 2 (X);Blob Bros 2 (X);Nintendo NES Hacks;;;;;;;;;;;;;;
Blob Buster V1.0 by BMF54123 (Dig Dug II Hack);Blob Buster V1.0 by BMF54123 (Dig Dug II Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blob Muncher V1.0 by BMF54123 (Ms. Pac-Man Hack);Blob Muncher V1.0 by BMF54123 (Ms. Pac-Man Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blob Muncher V1.1 by BMF54123 (Ms. Pac-Man Hack);Blob Muncher V1.1 by BMF54123 (Ms. Pac-Man Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bloody Adventures V0.5 (CV Hack);Bloody Adventures V0.5 (CV Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bloody Adventures V0.61 (CV Hack);Bloody Adventures V0.61 (CV Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bloody Adventures Vx.x (CV Hack);Bloody Adventures Vx.x (CV Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bloody Ax Bros (SMB1 Hack);Bloody Ax Bros (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bloody City (River City Ransom Hack);Bloody City (River City Ransom Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bloody Dagger Bros (SMB1 Hack);Bloody Dagger Bros (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Blue Mario Bros 3 by Lags (SMB3 Hack);Blue Mario Bros 3 by Lags (SMB3 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bman! (Rockman Hack);Bman! (Rockman Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bokosuka Quest III (Bokosuka Wars Hack);Bokosuka Quest III (Bokosuka Wars Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bokosuka Wars Sega by Rinkaku (Bokosuka Wars Hack);Bokosuka Wars Sega by Rinkaku (Bokosuka Wars Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bomb of Toruneko, The by Shinya (Bomberman Hack);Bomb of Toruneko, The by Shinya (Bomberman Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bomber Mario (Bomberman Hack);Bomber Mario (Bomberman Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bomber Mario (SMB1 Hack);Bomber Mario (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bomber Mario V1.00 (SMB1 Hack);Bomber Mario V1.00 (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bomber Mario Vx.xx (SMB1 Hack);Bomber Mario Vx.xx (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
BomberMan - Mario Maze (Bomberman Collection Hack);BomberMan - Mario Maze (Bomberman Collection Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
