#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Relics - Ankoku Yousai (Japan);Relics - Ankoku Yousai (Japan);Nintendo Famicom Disk System;;1987;Bothtec;Platform;;;;;0;;;;;
Replicart (Japan);Replicart (Japan);Nintendo Famicom Disk System;;1988;Taito Corp.;Action;;;;;0;;;;;
Roger Rabbit (Japan);Roger Rabbit (Japan);Nintendo Famicom Disk System;;1989;Kemco;Platform;;;;;0;;;;;
SD Gundam World - Gachapon Senshi - Scramble Wars (Japan);SD Gundam World - Gachapon Senshi - Scramble Wars (Japan);Nintendo Famicom Disk System;;1987;Bandai;Strategy;;;;;0;;;;;
SD Gundam World - Gachapon Senshi - Scramble Wars Map Collection (Japan);SD Gundam World - Gachapon Senshi - Scramble Wars Map Collection (Japan);Nintendo Famicom Disk System;;1989;Bandai;Strategy;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 1 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 1 (Japan) (Unl);Nintendo Famicom Disk System;;1989;Mimi Pro;Mature;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 2 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 2 (Japan) (Unl);Nintendo Famicom Disk System;;1989;Mimi Pro;Mature;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 3 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 3 (Japan) (Unl);Nintendo Famicom Disk System;;1989;Mimi Pro;Mature;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 4 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 4 (Japan) (Unl);Nintendo Famicom Disk System;;1989;Mimi Pro;Mature;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 5 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 5 (Japan) (Unl);Nintendo Famicom Disk System;;1989;Mimi Pro;Mature;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 6 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 6 (Japan) (Unl);Nintendo Famicom Disk System;;1989;Mimi Pro;Mature;;;;;0;;;;;
Samurai Sword (Japan) (Translated En);Samurai Sword (Japan) (Translated En);Nintendo Famicom Disk System;;1988;Capcom;Adventure;;;;;0;;;;;
Santa Claus no Takarabako (Japan) (Translated En);Santa Claus no Takarabako (Japan) (Translated En);Nintendo Famicom Disk System;;1987;Data East;Party;;;;;0;;;;;
Section-Z (Japan);Section-Z (Japan);Nintendo Famicom Disk System;;1987;Capcom;Shooter;;;;;0;;;;;
Seiken Psycho Calibur - Maju no Mori Densetsu (Japan) (Translated En);Seiken Psycho Calibur - Maju no Mori Densetsu (Japan) (Translated En);Nintendo Famicom Disk System;;1987;Wave Jack / Imagineer;Role-Playing;;;;;0;;;;;
Sexy Invaders (Japan) (Unl);Sexy Invaders (Japan) (Unl);Nintendo Famicom Disk System;;1990;Super Pig;Shooter;;;;;0;;;;;
Silvania - Ai Ippai no Boukensha (Japan) (Translated En);Silvania - Ai Ippai no Boukensha (Japan) (Translated En);Nintendo Famicom Disk System;;1988;Pack-In-Video;Action;;;;;0;;;;;
Smash Ping Pong (Japan);Smash Ping Pong (Japan);Nintendo Famicom Disk System;;1987;Nintendo;Sports;;;;;0;;;;;
Soccer (Japan);Soccer (Japan);Nintendo Famicom Disk System;;1985;Nintendo;Sports/Soccer;;;;;0;;;;;
Solomon no Kagi (Japan);Solomon no Kagi (Japan);Nintendo Famicom Disk System;;1987;Tecmo Ltd.;Puzzle;;;;;0;;;;;
Suishou no Ryuu (Japan) (Translated En);Suishou no Ryuu (Japan) (Translated En);Nintendo Famicom Disk System;;1986;Square;Adventure;;;;;0;;;;;
Super Boy Allan (Japan);Super Boy Allan (Japan);Nintendo Famicom Disk System;;1987;Sunsoft;Miscellaneous;;;;;0;;;;;
Super Lode Runner (Japan);Super Lode Runner (Japan);Nintendo Famicom Disk System;;1987;Irem;Puzzle;;;;;0;;;;;
Super Lode Runner II (Japan);Super Lode Runner II (Japan);Nintendo Famicom Disk System;;1987;Irem;Puzzle;;;;;0;;;;;
Super Mario Bros. (Japan);Super Mario Bros. (Japan);Nintendo Famicom Disk System;;1985;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. 2 (Japan);Super Mario Bros. 2 (Japan);Nintendo Famicom Disk System;;1986;Nintendo;Platform;;;;;0;;;;;
Tama & Friends - 3 Choume Dai Bouken (Japan);Tama & Friends - 3 Choume Dai Bouken (Japan);Nintendo Famicom Disk System;;1989;Bandai;Action;;;;;0;;;;;
Tanigawa Kouji no Shougi Shinan II - Meijin heno Michi (Japan);Tanigawa Kouji no Shougi Shinan II - Meijin heno Michi (Japan);Nintendo Famicom Disk System;;1987;Pony;Board Games;;;;;0;;;;;
Tennis (Japan);Tennis (Japan);Nintendo Famicom Disk System;;1983;Nintendo;Sports/Tennis;;;;;0;;;;;
Tobidase Daisakusen (Japan);Tobidase Daisakusen (Japan);Nintendo Famicom Disk System;;1987;Square;Action;;;;;0;;;;;
Topple Zip (Japan);Topple Zip (Japan);Nintendo Famicom Disk System;;1987;Bothtec;Driving;;;;;0;;;;;
Transformers - The Headmasters (Japan);Transformers - The Headmasters (Japan);Nintendo Famicom Disk System;;1987;Takara Co. Ltd.;Shooter;;;;;0;;;;;
TwinBee (Japan);TwinBee (Japan);Nintendo Famicom Disk System;;1988;Konami;Shooter;;;;;0;;;;;
Ultraman - Kaijuteikoku no Gyakusyu (Japan);Ultraman - Kaijuteikoku no Gyakusyu (Japan);Nintendo Famicom Disk System;;1986;Bandai;Action;;;;;0;;;;;
Ultraman 2 - Shutsugeki Katokutai!! (Japan);Ultraman 2 - Shutsugeki Katokutai!! (Japan);Nintendo Famicom Disk System;;1987;Bandai;Shooter;;;;;0;;;;;
Volleyball (Japan);Volleyball (Japan);Nintendo Famicom Disk System;;1986;Nintendo;Sports/Volleyball;;;;;0;;;;;
Vs. Excitebike (Japan);Vs. Excitebike (Japan);Nintendo Famicom Disk System;;1988;Nintendo;Motorcycle;;;;;0;;;;;
Wakusei Aton Gaiden (Japan);Wakusei Aton Gaiden (Japan);Nintendo Famicom Disk System;;1990;Kokuzeichou;Shooter;;;;;0;;;;;
Wardner no Mori (Japan);Wardner no Mori (Japan);Nintendo Famicom Disk System;;1988;Taito Corp.;Action;;;;;0;;;;;
Winter Games (Japan);Winter Games (Japan);Nintendo Famicom Disk System;;1987;Epyx - Pony Canyon;Sports/Olympic;;;;;0;;;;;
Wrecking Crew (Japan);Wrecking Crew (Japan);Nintendo Famicom Disk System;;1988;Nintendo;Action;;;;;0;;;;;
Xevious (Japan);Xevious (Japan);Nintendo Famicom Disk System;;1990;Namco Ltd.;Shooter;;;;;0;;;;;
Yakyuuken Part II - Gal's Dungeon (Japan) (Unl) (Translated En);Yakyuuken Part II - Gal's Dungeon (Japan) (Unl) (Translated En);Nintendo Famicom Disk System;;1990;Super PIG;Maze;;;;;0;;;;;
Youkai Yashiki (Japan) (Translated En);Youkai Yashiki (Japan) (Translated En);Nintendo Famicom Disk System;;1987;Irem;Action;;;;;0;;;;;
Yu Maze (Japan);Yu Maze (Japan);Nintendo Famicom Disk System;;1988;Taito;Action;;;;;0;;;;;
Yumekoujou - Doki Doki Panic (Japan) (Translated En);Yumekoujou - Doki Doki Panic (Japan) (Translated En);Nintendo Famicom Disk System;;1987;Nintendo;Platform;;;;;0;;;;;
Zanac (Japan);Zanac (Japan);Nintendo Famicom Disk System;;1988;Pony Canyon;Shooter;;;;;0;;;;;
Zelda no Densetsu - The Hyrule Fantasy (Japan);Zelda no Densetsu - The Hyrule Fantasy (Japan);Nintendo Famicom Disk System;;1986;Nintendo;Adventure;;;;;0;;;;;
